,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,class
9114,18<x<37,entrepreneur,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
9115,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
9116,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
9117,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,no,unknown,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,no
9118,37<x<56,retired,married,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,x<1,x<0,unknown,no
9119,18<x<37,services,married,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,x<1,x<0,unknown,no
9120,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9121,37<x<56,blue-collar,married,primary,yes,-6847<x<15165,no,yes,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,no
9122,37<x<56,management,single,tertiary,no,-6847<x<15165,no,no,telephone,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9123,18<x<37,technician,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
9124,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,yes,cellular,16<x<23,jul,2<x<971,x<1,x<0,unknown,no
9125,18<x<37,blue-collar,single,primary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9126,37<x<56,management,married,tertiary,no,-6847<x<15165,no,yes,cellular,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
9127,37<x<56,blue-collar,single,primary,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9128,37<x<56,admin.,married,primary,no,-6847<x<15165,no,yes,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
9129,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
9130,37<x<56,blue-collar,divorced,primary,yes,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,x<1,x<0,unknown,no
9131,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,16<x<32,x<0,unknown,no
9132,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9133,37<x<56,technician,married,tertiary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
9134,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
9135,37<x<56,technician,married,unknown,no,-6847<x<15165,no,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
9136,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
9137,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
9138,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
9139,56<x<75,entrepreneur,married,tertiary,no,-6847<x<15165,no,no,telephone,8<x<16,nov,2<x<971,1<x<16,x<0,unknown,no
9140,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,telephone,1<x<8,feb,2<x<971,1<x<16,0<x<14,other,no
9141,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,16<x<32,x<0,unknown,no
9142,18<x<37,entrepreneur,single,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,may,2<x<971,1<x<16,0<x<14,failure,no
9143,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,no,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9144,18<x<37,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9145,37<x<56,technician,single,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9146,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9147,37<x<56,management,married,primary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,x<1,0<x<14,failure,no
9148,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9149,37<x<56,retired,single,secondary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
9150,37<x<56,services,divorced,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,may,2<x<971,x<1,0<x<14,failure,no
9151,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,x<1,x<0,unknown,no
9152,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,oct,2<x<971,1<x<16,x<0,unknown,no
9153,37<x<56,self-employed,married,unknown,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,1<x<16,0<x<14,other,no
9154,18<x<37,unemployed,married,unknown,no,-6847<x<15165,no,no,cellular,8<x<16,feb,2<x<971,1<x<16,x<0,unknown,no
9155,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
9156,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,no,yes,unknown,1<x<8,jul,2<x<971,x<1,x<0,unknown,no
9157,18<x<37,blue-collar,single,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,1<x<16,0<x<14,failure,no
9158,18<x<37,unemployed,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,1<x<16,0<x<14,failure,no
9159,18<x<37,technician,married,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9160,37<x<56,entrepreneur,married,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9161,37<x<56,management,married,tertiary,yes,-6847<x<15165,no,no,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
9162,18<x<37,services,married,secondary,no,-6847<x<15165,no,yes,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9163,37<x<56,technician,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
9164,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,jan,2<x<971,x<1,0<x<14,failure,no
9165,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
9166,18<x<37,blue-collar,single,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,971<x<1941,1<x<16,x<0,unknown,no
9167,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,apr,2<x<971,x<1,x<0,unknown,no
9168,37<x<56,technician,married,unknown,no,-6847<x<15165,yes,yes,telephone,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9169,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,cellular,8<x<16,may,2<x<971,x<1,0<x<14,failure,no
9170,37<x<56,management,divorced,tertiary,no,-6847<x<15165,yes,no,unknown,8<x<16,jun,2<x<971,16<x<32,x<0,unknown,no
9171,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,telephone,1<x<8,jun,2<x<971,x<1,0<x<14,other,no
9172,56<x<75,blue-collar,married,unknown,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
9173,18<x<37,self-employed,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9174,37<x<56,admin.,single,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,x<1,x<0,unknown,no
9175,37<x<56,management,single,tertiary,no,-6847<x<15165,no,no,unknown,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,no
9176,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,yes,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
9177,37<x<56,blue-collar,single,primary,no,-6847<x<15165,no,yes,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
9178,37<x<56,self-employed,single,primary,no,-6847<x<15165,yes,yes,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9179,37<x<56,management,married,tertiary,no,15165<x<37178,no,no,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
9180,37<x<56,retired,married,primary,no,-6847<x<15165,no,no,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
9181,18<x<37,technician,divorced,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
9182,18<x<37,technician,married,tertiary,no,-6847<x<15165,yes,yes,cellular,16<x<23,may,2<x<971,x<1,0<x<14,failure,no
9183,37<x<56,management,divorced,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
9184,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9185,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,yes,cellular,x>23,may,2<x<971,1<x<16,0<x<14,failure,no
9186,18<x<37,blue-collar,married,tertiary,no,15165<x<37178,no,no,cellular,16<x<23,nov,2<x<971,x<1,x<0,unknown,no
9187,18<x<37,management,single,tertiary,yes,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9188,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9189,37<x<56,admin.,divorced,secondary,no,-6847<x<15165,no,no,cellular,x<1,jun,2<x<971,x<1,0<x<14,other,no
9190,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9191,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9192,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9193,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
9194,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,yes,cellular,x>23,jan,2<x<971,x<1,x<0,unknown,no
9195,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,cellular,x>23,jul,2<x<971,x<1,x<0,unknown,no
9196,37<x<56,blue-collar,single,unknown,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
9197,18<x<37,admin.,divorced,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
9198,18<x<37,technician,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,x<1,x<0,unknown,no
9199,37<x<56,management,divorced,tertiary,no,-6847<x<15165,yes,no,unknown,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
9200,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,failure,no
9201,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9202,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
9203,56<x<75,retired,single,primary,no,-6847<x<15165,no,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
9204,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,cellular,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
9205,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
9206,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
9207,18<x<37,technician,single,secondary,no,-6847<x<15165,no,no,telephone,16<x<23,apr,2<x<971,1<x<16,x<0,unknown,no
9208,37<x<56,blue-collar,divorced,secondary,no,-6847<x<15165,yes,yes,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9209,37<x<56,management,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,1<x<16,0<x<14,failure,no
9210,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9211,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,oct,2<x<971,x<1,x<0,unknown,no
9212,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9213,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
9214,56<x<75,services,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,1<x<16,0<x<14,other,no
9215,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
9216,37<x<56,blue-collar,married,unknown,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
9217,18<x<37,entrepreneur,married,tertiary,no,-6847<x<15165,no,no,cellular,x<1,sep,2<x<971,x<1,x<0,unknown,no
9218,56<x<75,management,married,unknown,no,-6847<x<15165,yes,no,cellular,x>23,nov,2<x<971,1<x<16,0<x<14,other,no
9219,37<x<56,unemployed,married,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,failure,no
9220,18<x<37,unknown,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
9221,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
9222,37<x<56,blue-collar,divorced,primary,no,-6847<x<15165,yes,yes,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
9223,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,feb,2<x<971,1<x<16,0<x<14,failure,no
9224,18<x<37,admin.,single,secondary,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9225,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,yes,cellular,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
9226,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,cellular,16<x<23,apr,2<x<971,1<x<16,x<0,unknown,no
9227,18<x<37,unemployed,married,secondary,no,-6847<x<15165,yes,no,cellular,x>23,jan,2<x<971,1<x<16,x<0,unknown,no
9228,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
9229,37<x<56,entrepreneur,single,unknown,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9230,37<x<56,management,married,tertiary,no,15165<x<37178,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
9231,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
9232,18<x<37,services,married,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,x<1,x<0,unknown,no
9233,56<x<75,admin.,divorced,secondary,no,-6847<x<15165,no,yes,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9234,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,yes,cellular,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
9235,56<x<75,management,married,tertiary,yes,-6847<x<15165,yes,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
9236,18<x<37,technician,divorced,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9237,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,yes,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
9238,18<x<37,technician,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
9239,18<x<37,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,1<x<8,jun,2<x<971,x<1,x<0,unknown,no
9240,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,telephone,x>23,jan,2<x<971,x<1,x<0,unknown,no
9241,37<x<56,blue-collar,divorced,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,2<x<971,16<x<32,x<0,unknown,no
9242,56<x<75,blue-collar,married,primary,no,15165<x<37178,no,no,telephone,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,no
9243,18<x<37,technician,single,secondary,no,-6847<x<15165,no,no,cellular,x>23,may,2<x<971,x<1,0<x<14,failure,no
9244,18<x<37,services,single,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
9245,18<x<37,entrepreneur,single,tertiary,no,-6847<x<15165,yes,yes,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9246,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
9247,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,x<1,x<0,unknown,no
9248,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,telephone,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
9249,18<x<37,self-employed,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
9250,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
9251,18<x<37,management,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
9252,18<x<37,blue-collar,divorced,secondary,no,-6847<x<15165,yes,yes,unknown,1<x<8,jun,2<x<971,x<1,x<0,unknown,no
9253,37<x<56,admin.,single,secondary,no,-6847<x<15165,yes,no,telephone,16<x<23,jul,971<x<1941,1<x<16,x<0,unknown,no
9254,18<x<37,technician,married,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,x<1,x<0,unknown,no
9255,18<x<37,technician,single,secondary,no,-6847<x<15165,no,yes,cellular,x>23,jul,2<x<971,16<x<32,x<0,unknown,no
9256,37<x<56,technician,divorced,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,971<x<1941,1<x<16,x<0,unknown,no
9257,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,x<1,0<x<14,failure,no
9258,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,yes,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
9259,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,feb,2<x<971,1<x<16,0<x<14,failure,no
9260,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,failure,no
9261,37<x<56,technician,divorced,secondary,no,-6847<x<15165,no,yes,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
9262,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,cellular,16<x<23,apr,2<x<971,1<x<16,0<x<14,failure,no
9263,37<x<56,technician,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
9264,37<x<56,blue-collar,married,unknown,no,-6847<x<15165,yes,yes,cellular,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
9265,18<x<37,services,married,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,16<x<32,x<0,unknown,no
9266,18<x<37,admin.,divorced,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
9267,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,x<1,x<0,unknown,no
9268,18<x<37,student,single,unknown,no,-6847<x<15165,no,no,cellular,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
9269,37<x<56,management,divorced,tertiary,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,2<x<971,16<x<32,x<0,unknown,no
9270,37<x<56,services,married,secondary,no,-6847<x<15165,yes,no,cellular,x>23,jan,2<x<971,x<1,0<x<14,failure,no
9271,37<x<56,management,divorced,tertiary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
9272,18<x<37,blue-collar,married,primary,no,-6847<x<15165,yes,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
9273,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,no,unknown,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,no
9274,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,x<1,x<0,unknown,no
9275,56<x<75,housemaid,married,primary,no,-6847<x<15165,no,no,telephone,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
9276,37<x<56,unknown,single,unknown,no,-6847<x<15165,no,no,telephone,x>23,jan,2<x<971,x<1,x<0,unknown,no
9277,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9278,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,no,no,unknown,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
9279,18<x<37,technician,married,tertiary,no,-6847<x<15165,yes,yes,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
9280,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9281,x>75,retired,married,unknown,no,-6847<x<15165,no,no,cellular,x>23,oct,2<x<971,1<x<16,x<0,unknown,no
9282,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9283,37<x<56,unknown,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,0<x<14,failure,no
9284,56<x<75,retired,married,unknown,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
9285,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
9286,18<x<37,technician,married,secondary,no,-6847<x<15165,no,yes,cellular,16<x<23,nov,2<x<971,1<x<16,0<x<14,failure,no
9287,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
9288,37<x<56,self-employed,single,primary,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9289,18<x<37,management,married,tertiary,no,-6847<x<15165,no,yes,unknown,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
9290,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,x<1,0<x<14,failure,no
9291,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,x<1,x<0,unknown,no
9292,37<x<56,blue-collar,divorced,secondary,no,-6847<x<15165,no,no,cellular,x>23,jan,2<x<971,1<x<16,x<0,unknown,no
9293,37<x<56,management,single,unknown,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
9294,37<x<56,housemaid,married,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,success,no
9295,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,telephone,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
9296,37<x<56,retired,married,secondary,no,-6847<x<15165,no,yes,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
9297,18<x<37,housemaid,married,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
9298,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,1<x<16,x<0,unknown,no
9299,18<x<37,services,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,971<x<1941,x<1,x<0,unknown,no
9300,56<x<75,retired,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,mar,2<x<971,x<1,0<x<14,other,no
9301,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,no
9302,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,telephone,x>23,jul,971<x<1941,1<x<16,x<0,unknown,no
9303,56<x<75,retired,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
9304,56<x<75,unemployed,married,secondary,no,-6847<x<15165,yes,no,telephone,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
9305,37<x<56,technician,single,tertiary,no,-6847<x<15165,no,no,unknown,8<x<16,jun,2<x<971,x<1,x<0,unknown,no
9306,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,yes,unknown,1<x<8,jul,2<x<971,x<1,x<0,unknown,no
9307,37<x<56,services,married,primary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
