id,workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
779, Local_gov, 11th, Husband, Other, Male, France,53<x<71,21174<x<274186,8<x<12,50<x<74,1
780, Federal_gov, 7th_8th, Unmarried, White, Female, Poland,35<x<53,274186<x<527198,x>12,50<x<74,1
781, Self_emp_inc, 9th, Not_in_family, Black, Male, China,x>71,274186<x<527198,1<x<4,25<x<50,1
782, Federal_gov, 7th_8th, Not_in_family, Other, Male, Portugal,35<x<53,21174<x<274186,8<x<12,25<x<50,1
783, Self_emp_not_inc, HS_grad, Other_relative, Asian_Pac_Islander, Male, Cambodia,53<x<71,21174<x<274186,x>12,50<x<74,1
784, Self_emp_not_inc, Assoc_acdm, Other_relative, Black, Male, Columbia,17<x<35,21174<x<274186,1<x<4,1<x<25,1
785, Private, Assoc_acdm, Husband, Black, Male, Iran,53<x<71,21174<x<274186,4<x<8,1<x<25,1
786, Self_emp_not_inc, Assoc_acdm, Own_child, Other, Male, Germany,35<x<53,21174<x<274186,8<x<12,50<x<74,1
787, Private, Masters, Own_child, Asian_Pac_Islander, Female, Laos,53<x<71,21174<x<274186,x>12,1<x<25,1
788, Self_emp_inc, Doctorate, Not_in_family, White, Female, Dominican_Republic,35<x<53,21174<x<274186,x<1,25<x<50,1
789, Self_emp_inc, 7th_8th, Other_relative, Amer_Indian_Eskimo, Male, Guatemala,53<x<71,21174<x<274186,x>12,25<x<50,1
790, Local_gov, 1st_4th, Wife, Amer_Indian_Eskimo, Male, El_Salvador,35<x<53,21174<x<274186,x<1,50<x<74,1
791, Self_emp_not_inc, 1st_4th, Own_child, Asian_Pac_Islander, Female, El_Salvador,17<x<35,21174<x<274186,8<x<12,x>74,1
792, Self_emp_not_inc, Prof_school, Husband, Asian_Pac_Islander, Female, Puerto_Rico,53<x<71,274186<x<527198,8<x<12,1<x<25,1
793, Self_emp_inc, 1st_4th, Not_in_family, Amer_Indian_Eskimo, Male, Guatemala,53<x<71,274186<x<527198,x<1,50<x<74,1
794, State_gov, Prof_school, Unmarried, Black, Female, Dominican_Republic,35<x<53,21174<x<274186,4<x<8,25<x<50,1
795, Federal_gov, 11th, Not_in_family, Asian_Pac_Islander, Male, South,53<x<71,21174<x<274186,x>12,1<x<25,1
796, Local_gov, 9th, Other_relative, Other, Male, Guatemala,35<x<53,21174<x<274186,1<x<4,1<x<25,1
797, Federal_gov, 12th, Unmarried, Asian_Pac_Islander, Female, Guatemala,53<x<71,21174<x<274186,x>12,25<x<50,1
798, Private, Assoc_voc, Own_child, Other, Male, Jamaica,17<x<35,21174<x<274186,8<x<12,25<x<50,1
799, Self_emp_inc, Masters, Other_relative, Other, Female, Philippines,53<x<71,21174<x<274186,x>12,25<x<50,1
800, Self_emp_not_inc, 9th, Wife, White, Male, Philippines,17<x<35,21174<x<274186,x>12,1<x<25,1
801, State_gov, 5th_6th, Husband, Amer_Indian_Eskimo, Female, Taiwan,53<x<71,21174<x<274186,4<x<8,1<x<25,1
802, Self_emp_not_inc, 1st_4th, Other_relative, Asian_Pac_Islander, Male, France,x>71,21174<x<274186,8<x<12,25<x<50,1
803, Private, Assoc_voc, Not_in_family, White, Female, Guatemala,53<x<71,21174<x<274186,8<x<12,50<x<74,1
804, Self_emp_not_inc, Masters, Wife, Amer_Indian_Eskimo, Male, Germany,53<x<71,21174<x<274186,8<x<12,1<x<25,1
805, Local_gov, Assoc_voc, Husband, White, Male, Jamaica,x>71,21174<x<274186,1<x<4,50<x<74,1
806, Self_emp_not_inc, Bachelors, Wife, White, Male, Jamaica,53<x<71,21174<x<274186,x>12,25<x<50,1
807, Private, HS_grad, Own_child, Other, Male, Haiti,17<x<35,21174<x<274186,1<x<4,x>74,1
808, Federal_gov, 12th, Other_relative, Black, Male, China,35<x<53,21174<x<274186,1<x<4,1<x<25,1
809, Federal_gov, 5th_6th, Husband, Black, Female, Thailand,35<x<53,21174<x<274186,1<x<4,1<x<25,1
810, Self_emp_inc, HS_grad, Wife, Amer_Indian_Eskimo, Female, Philippines,53<x<71,274186<x<527198,4<x<8,1<x<25,1
811, Self_emp_inc, Prof_school, Not_in_family, White, Male, Japan,x>71,21174<x<274186,x<1,50<x<74,1
812, Self_emp_not_inc, Doctorate, Not_in_family, Black, Male, South,35<x<53,21174<x<274186,x>12,25<x<50,1
813, Federal_gov, 12th, Other_relative, White, Female, England,x>71,21174<x<274186,8<x<12,25<x<50,1
814, Private, Assoc_acdm, Unmarried, Black, Male, Canada,35<x<53,21174<x<274186,x>12,1<x<25,1
815, Local_gov, Assoc_acdm, Own_child, Other, Female, France,17<x<35,21174<x<274186,x>12,25<x<50,1
816, Federal_gov, Some_college, Not_in_family, Other, Female, Honduras,35<x<53,21174<x<274186,1<x<4,1<x<25,1
817, Federal_gov, Masters, Wife, Black, Male, China,53<x<71,21174<x<274186,1<x<4,25<x<50,1
818, Self_emp_inc, Assoc_acdm, Own_child, Black, Male, Jamaica,53<x<71,274186<x<527198,x>12,50<x<74,1
819, Federal_gov, Doctorate, Husband, White, Female, Cambodia,53<x<71,21174<x<274186,x>12,25<x<50,1
820, Federal_gov, 12th, Not_in_family, Asian_Pac_Islander, Male, Puerto_Rico,53<x<71,21174<x<274186,4<x<8,1<x<25,1
821, Self_emp_not_inc, Bachelors, Own_child, White, Female, Honduras,53<x<71,274186<x<527198,1<x<4,50<x<74,1
822, Self_emp_not_inc, Bachelors, Wife, Black, Female, India,35<x<53,274186<x<527198,x>12,50<x<74,1
823, State_gov, Masters, Wife, Amer_Indian_Eskimo, Female, Japan,35<x<53,274186<x<527198,1<x<4,1<x<25,1
824, Private, 10th, Unmarried, White, Female, Germany,53<x<71,21174<x<274186,1<x<4,1<x<25,1
825, Private, 9th, Unmarried, Black, Female, Dominican_Republic,53<x<71,274186<x<527198,x>12,1<x<25,1
826, State_gov, Assoc_acdm, Husband, Amer_Indian_Eskimo, Male, France,35<x<53,21174<x<274186,8<x<12,1<x<25,1
827, Self_emp_not_inc, Assoc_acdm, Unmarried, Black, Female, Columbia,53<x<71,21174<x<274186,1<x<4,1<x<25,1
828, Private, 11th, Husband, White, Male, Japan,53<x<71,21174<x<274186,4<x<8,50<x<74,1
829, Local_gov, 9th, Husband, Black, Female, England,35<x<53,21174<x<274186,1<x<4,50<x<74,1
830, Self_emp_not_inc, 7th_8th, Husband, Other, Female, Poland,53<x<71,274186<x<527198,x>12,25<x<50,1
831, Federal_gov, Preschool, Unmarried, Other, Male, United_States,53<x<71,21174<x<274186,4<x<8,x>74,1
832, Federal_gov, 1st_4th, Other_relative, White, Female, China,53<x<71,21174<x<274186,x>12,1<x<25,1
833, Federal_gov, HS_grad, Unmarried, Black, Male, Ecuador,35<x<53,21174<x<274186,4<x<8,x>74,1
834, State_gov, Prof_school, Wife, Asian_Pac_Islander, Male, Mexico,53<x<71,21174<x<274186,8<x<12,25<x<50,1
835, Federal_gov, Preschool, Husband, Black, Female, Canada,35<x<53,21174<x<274186,x>12,25<x<50,1
836, State_gov, 1st_4th, Other_relative, Asian_Pac_Islander, Male, Honduras,17<x<35,21174<x<274186,x>12,x>74,1
837, Federal_gov, Doctorate, Other_relative, White, Female, China,17<x<35,21174<x<274186,8<x<12,1<x<25,1
838, Federal_gov, 1st_4th, Other_relative, Asian_Pac_Islander, Male, Haiti,35<x<53,274186<x<527198,8<x<12,1<x<25,1
839, Self_emp_inc, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Female, Yugoslavia,17<x<35,274186<x<527198,8<x<12,1<x<25,1
840, State_gov, 12th, Other_relative, Amer_Indian_Eskimo, Male, Columbia,17<x<35,274186<x<527198,x>12,25<x<50,1
841, Private, 9th, Wife, White, Male, Yugoslavia,17<x<35,21174<x<274186,x>12,1<x<25,1
842, Federal_gov, Assoc_acdm, Own_child, Asian_Pac_Islander, Female, El_Salvador,35<x<53,21174<x<274186,1<x<4,50<x<74,1
843, Local_gov, 5th_6th, Husband, Other, Female, Poland,35<x<53,21174<x<274186,1<x<4,1<x<25,1
844, State_gov, 5th_6th, Husband, Other, Male, England,53<x<71,21174<x<274186,1<x<4,1<x<25,1
845, Local_gov, 10th, Unmarried, Amer_Indian_Eskimo, Female, France,35<x<53,21174<x<274186,x<1,1<x<25,1
846, Private, HS_grad, Not_in_family, Other, Male, Yugoslavia,53<x<71,21174<x<274186,8<x<12,1<x<25,1
847, Private, Bachelors, Own_child, Asian_Pac_Islander, Female, Cuba,17<x<35,21174<x<274186,4<x<8,x>74,1
848, Private, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, El_Salvador,x>71,21174<x<274186,1<x<4,1<x<25,1
849, Federal_gov, Assoc_acdm, Own_child, Asian_Pac_Islander, Male, Ecuador,53<x<71,274186<x<527198,8<x<12,1<x<25,1
850, Self_emp_inc, Bachelors, Own_child, Black, Male, Germany,35<x<53,21174<x<274186,x>12,x<1,1
851, State_gov, Assoc_voc, Unmarried, Other, Male, Portugal,35<x<53,21174<x<274186,1<x<4,50<x<74,1
852, Federal_gov, Doctorate, Other_relative, Other, Male, Dominican_Republic,35<x<53,21174<x<274186,4<x<8,50<x<74,1
853, Private, Doctorate, Wife, Black, Male, Japan,35<x<53,527198<x<780210,x>12,25<x<50,1
854, Federal_gov, HS_grad, Other_relative, Asian_Pac_Islander, Male, Japan,53<x<71,21174<x<274186,4<x<8,1<x<25,1
855, Self_emp_not_inc, Doctorate, Husband, Asian_Pac_Islander, Female, India,x>71,21174<x<274186,8<x<12,25<x<50,1
856, Local_gov, Bachelors, Own_child, Black, Female, Cuba,17<x<35,21174<x<274186,x>12,25<x<50,1
857, Local_gov, 5th_6th, Other_relative, White, Male, India,35<x<53,21174<x<274186,4<x<8,1<x<25,1
858, State_gov, Prof_school, Wife, Black, Female, Columbia,53<x<71,21174<x<274186,x>12,x>74,1
859, Federal_gov, 11th, Other_relative, Other, Male, Jamaica,17<x<35,274186<x<527198,4<x<8,1<x<25,1
860, State_gov, 11th, Not_in_family, White, Male, Philippines,53<x<71,21174<x<274186,1<x<4,25<x<50,1
861, Self_emp_inc, Prof_school, Wife, White, Male, South,17<x<35,21174<x<274186,8<x<12,1<x<25,1
862, Self_emp_inc, 7th_8th, Own_child, Black, Female, Germany,17<x<35,21174<x<274186,1<x<4,25<x<50,1
863, Federal_gov, Assoc_voc, Own_child, Asian_Pac_Islander, Male, Italy,53<x<71,274186<x<527198,x>12,1<x<25,1
864, Local_gov, Assoc_acdm, Wife, Asian_Pac_Islander, Male, Canada,x>71,527198<x<780210,x>12,x>74,1
865, Private, HS_grad, Husband, Black, Female, South,53<x<71,21174<x<274186,x>12,25<x<50,1
866, Federal_gov, Bachelors, Wife, Other, Male, Guatemala,53<x<71,274186<x<527198,x>12,25<x<50,1
867, State_gov, Some_college, Wife, Asian_Pac_Islander, Male, Cambodia,35<x<53,21174<x<274186,x>12,50<x<74,1
868, Private, Some_college, Own_child, Other, Female, Guatemala,35<x<53,274186<x<527198,x>12,1<x<25,1
869, Self_emp_not_inc, Assoc_voc, Not_in_family, Asian_Pac_Islander, Male, Columbia,53<x<71,21174<x<274186,x>12,1<x<25,1
870, Federal_gov, 5th_6th, Own_child, Black, Male, Iran,53<x<71,21174<x<274186,x>12,25<x<50,1
871, State_gov, Some_college, Other_relative, Black, Female, Columbia,x>71,274186<x<527198,4<x<8,25<x<50,1
872, State_gov, Assoc_voc, Not_in_family, Asian_Pac_Islander, Female, Ecuador,53<x<71,21174<x<274186,8<x<12,1<x<25,1
873, Private, Masters, Other_relative, White, Male, Laos,53<x<71,274186<x<527198,4<x<8,25<x<50,1
874, State_gov, 9th, Wife, White, Female, Guatemala,17<x<35,274186<x<527198,x>12,50<x<74,1
875, Self_emp_inc, 11th, Wife, Other, Female, Ecuador,17<x<35,21174<x<274186,x>12,1<x<25,1
876, Self_emp_not_inc, Preschool, Husband, Black, Male, Cambodia,x>71,21174<x<274186,8<x<12,25<x<50,1
877, Private, Assoc_acdm, Own_child, Asian_Pac_Islander, Female, Iran,53<x<71,21174<x<274186,8<x<12,25<x<50,1
878, Self_emp_inc, 1st_4th, Husband, Other, Female, Cuba,35<x<53,274186<x<527198,4<x<8,50<x<74,1
879, Federal_gov, 1st_4th, Own_child, Amer_Indian_Eskimo, Male, France,35<x<53,274186<x<527198,8<x<12,25<x<50,1
880, Federal_gov, Some_college, Not_in_family, White, Male, Italy,53<x<71,21174<x<274186,x>12,x>74,1
881, Local_gov, Bachelors, Not_in_family, Black, Male, South,17<x<35,274186<x<527198,1<x<4,1<x<25,1
882, Private, 9th, Husband, Amer_Indian_Eskimo, Male, Honduras,x>71,21174<x<274186,4<x<8,1<x<25,1
883, Local_gov, 10th, Own_child, Asian_Pac_Islander, Male, China,x>71,21174<x<274186,4<x<8,25<x<50,1
884, Private, Doctorate, Wife, Other, Male, Thailand,x>71,21174<x<274186,x>12,25<x<50,1
885, Local_gov, Preschool, Unmarried, White, Male, Mexico,x<17,21174<x<274186,8<x<12,50<x<74,1
886, Private, 12th, Not_in_family, Other, Male, Japan,35<x<53,274186<x<527198,1<x<4,1<x<25,1
887, Private, Prof_school, Own_child, White, Female, Puerto_Rico,53<x<71,21174<x<274186,8<x<12,25<x<50,1
888, State_gov, Assoc_acdm, Own_child, White, Male, Columbia,17<x<35,274186<x<527198,1<x<4,25<x<50,1
889, Federal_gov, HS_grad, Other_relative, Amer_Indian_Eskimo, Female, Japan,17<x<35,274186<x<527198,8<x<12,25<x<50,1
890, Federal_gov, Bachelors, Wife, Amer_Indian_Eskimo, Female, Thailand,17<x<35,21174<x<274186,x>12,1<x<25,1
891, Self_emp_inc, 5th_6th, Other_relative, Black, Female, Mexico,53<x<71,21174<x<274186,1<x<4,x<1,1
892, Private, Masters, Own_child, Other, Male, Haiti,17<x<35,21174<x<274186,x>12,50<x<74,1
893, Self_emp_not_inc, 10th, Unmarried, Amer_Indian_Eskimo, Male, Mexico,35<x<53,21174<x<274186,1<x<4,1<x<25,1
894, Self_emp_not_inc, Masters, Wife, Amer_Indian_Eskimo, Female, Mexico,53<x<71,21174<x<274186,8<x<12,50<x<74,1
895, Self_emp_not_inc, Doctorate, Husband, Asian_Pac_Islander, Male, Cambodia,17<x<35,21174<x<274186,4<x<8,1<x<25,1
896, Private, HS_grad, Not_in_family, Asian_Pac_Islander, Male, Portugal,17<x<35,274186<x<527198,1<x<4,25<x<50,1
897, Self_emp_inc, HS_grad, Husband, White, Female, El_Salvador,35<x<53,21174<x<274186,1<x<4,25<x<50,1
898, Self_emp_not_inc, Assoc_acdm, Not_in_family, White, Female, France,53<x<71,21174<x<274186,x>12,25<x<50,1
899, Local_gov, Doctorate, Unmarried, Amer_Indian_Eskimo, Male, Taiwan,53<x<71,21174<x<274186,8<x<12,25<x<50,1
900, Self_emp_inc, Assoc_acdm, Wife, White, Female, Portugal,17<x<35,21174<x<274186,8<x<12,1<x<25,0
901, State_gov, Doctorate, Other_relative, Amer_Indian_Eskimo, Male, Mexico,53<x<71,274186<x<527198,8<x<12,1<x<25,1
902, Local_gov, Some_college, Other_relative, Asian_Pac_Islander, Male, Germany,17<x<35,21174<x<274186,x>12,25<x<50,1
903, State_gov, 11th, Not_in_family, Asian_Pac_Islander, Male, Poland,53<x<71,21174<x<274186,1<x<4,25<x<50,1
904, Local_gov, HS_grad, Unmarried, Black, Female, South,x>71,21174<x<274186,x>12,25<x<50,1
905, Self_emp_not_inc, HS_grad, Husband, Asian_Pac_Islander, Male, England,17<x<35,21174<x<274186,8<x<12,25<x<50,1
906, Self_emp_inc, 5th_6th, Not_in_family, Amer_Indian_Eskimo, Female, Japan,x>71,274186<x<527198,4<x<8,x>74,1
907, Self_emp_not_inc, 7th_8th, Own_child, White, Male, Mexico,53<x<71,274186<x<527198,1<x<4,25<x<50,1
908, Federal_gov, 12th, Not_in_family, Other, Male, Puerto_Rico,x>71,21174<x<274186,8<x<12,1<x<25,1
909, Local_gov, HS_grad, Own_child, Amer_Indian_Eskimo, Male, Haiti,35<x<53,274186<x<527198,1<x<4,25<x<50,1
910, Private, Assoc_voc, Own_child, Amer_Indian_Eskimo, Female, Dominican_Republic,x>71,21174<x<274186,x<1,1<x<25,1
911, Federal_gov, Bachelors, Not_in_family, Asian_Pac_Islander, Male, Laos,53<x<71,21174<x<274186,x>12,1<x<25,1
912, State_gov, Prof_school, Own_child, Other, Male, Jamaica,35<x<53,21174<x<274186,x<1,50<x<74,1
913, State_gov, 5th_6th, Unmarried, Black, Female, Italy,x>71,21174<x<274186,8<x<12,1<x<25,1
914, Federal_gov, 1st_4th, Other_relative, Amer_Indian_Eskimo, Female, Guatemala,53<x<71,21174<x<274186,8<x<12,1<x<25,1
915, Private, Preschool, Own_child, White, Male, Laos,35<x<53,274186<x<527198,x>12,50<x<74,1
916, Self_emp_inc, 5th_6th, Other_relative, Other, Male, Dominican_Republic,35<x<53,274186<x<527198,x>12,1<x<25,1
917, State_gov, Doctorate, Wife, Black, Female, Mexico,53<x<71,21174<x<274186,4<x<8,x>74,1
918, Local_gov, Masters, Not_in_family, Asian_Pac_Islander, Female, El_Salvador,17<x<35,21174<x<274186,x>12,25<x<50,1
919, Local_gov, 12th, Other_relative, White, Male, Poland,53<x<71,21174<x<274186,8<x<12,1<x<25,1
920, State_gov, 5th_6th, Own_child, Other, Male, Haiti,17<x<35,21174<x<274186,x>12,1<x<25,1
921, Self_emp_not_inc, Preschool, Not_in_family, Black, Female, Canada,x>71,21174<x<274186,4<x<8,x>74,1
922, State_gov, 10th, Not_in_family, Asian_Pac_Islander, Male, El_Salvador,35<x<53,21174<x<274186,8<x<12,1<x<25,1
923, Local_gov, Masters, Own_child, Amer_Indian_Eskimo, Male, France,53<x<71,21174<x<274186,x>12,25<x<50,1
924, Local_gov, Doctorate, Unmarried, Black, Male, Mexico,53<x<71,21174<x<274186,8<x<12,50<x<74,1
925, Self_emp_not_inc, 11th, Own_child, Black, Female, Iran,53<x<71,21174<x<274186,x>12,25<x<50,1
926, Private, 11th, Husband, Asian_Pac_Islander, Male, Mexico,35<x<53,21174<x<274186,8<x<12,25<x<50,1
927, State_gov, Doctorate, Own_child, Asian_Pac_Islander, Male, Cuba,17<x<35,21174<x<274186,x>12,50<x<74,1
928, Private, 10th, Husband, White, Female, Taiwan,35<x<53,274186<x<527198,8<x<12,x>74,1
929, Local_gov, 9th, Own_child, White, Male, Haiti,17<x<35,21174<x<274186,8<x<12,25<x<50,1
930, Federal_gov, HS_grad, Own_child, Other, Female, France,x>71,21174<x<274186,x>12,1<x<25,1
931, Self_emp_inc, Masters, Wife, Other, Male, South,17<x<35,21174<x<274186,x<1,50<x<74,1
932, State_gov, HS_grad, Other_relative, White, Male, El_Salvador,x>71,21174<x<274186,4<x<8,25<x<50,1
933, Self_emp_inc, 12th, Wife, White, Male, United_States,17<x<35,274186<x<527198,8<x<12,50<x<74,1
934, Federal_gov, Bachelors, Husband, Amer_Indian_Eskimo, Female, Honduras,53<x<71,21174<x<274186,1<x<4,25<x<50,1
935, Private, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Poland,35<x<53,21174<x<274186,x>12,1<x<25,1
936, Federal_gov, 11th, Own_child, Black, Male, United_States,35<x<53,21174<x<274186,x>12,25<x<50,1
937, Local_gov, 12th, Husband, White, Male, Cambodia,x>71,21174<x<274186,4<x<8,50<x<74,1
938, Private, 5th_6th, Not_in_family, Amer_Indian_Eskimo, Female, Taiwan,17<x<35,21174<x<274186,8<x<12,1<x<25,1
939, Local_gov, 9th, Wife, Amer_Indian_Eskimo, Female, Jamaica,17<x<35,21174<x<274186,x<1,1<x<25,1
940, Self_emp_not_inc, 11th, Husband, Other, Female, China,35<x<53,21174<x<274186,4<x<8,1<x<25,1
941, State_gov, Assoc_voc, Unmarried, White, Female, Jamaica,17<x<35,21174<x<274186,x>12,1<x<25,1
942, Federal_gov, 9th, Other_relative, Asian_Pac_Islander, Female, Puerto_Rico,53<x<71,21174<x<274186,8<x<12,1<x<25,1
943, Federal_gov, 11th, Husband, Other, Male, Portugal,17<x<35,21174<x<274186,4<x<8,50<x<74,1
944, Local_gov, HS_grad, Own_child, Other, Male, France,35<x<53,21174<x<274186,8<x<12,25<x<50,1
945, Self_emp_not_inc, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Cuba,35<x<53,21174<x<274186,x>12,1<x<25,1
946, Self_emp_not_inc, Some_college, Husband, Black, Male, Canada,17<x<35,21174<x<274186,4<x<8,50<x<74,1
947, Local_gov, 9th, Wife, Other, Male, Puerto_Rico,35<x<53,21174<x<274186,4<x<8,1<x<25,1
948, Local_gov, Assoc_voc, Own_child, Asian_Pac_Islander, Male, Dominican_Republic,17<x<35,21174<x<274186,4<x<8,25<x<50,1
949, Self_emp_not_inc, Preschool, Husband, Black, Female, Dominican_Republic,17<x<35,21174<x<274186,4<x<8,1<x<25,1
950, Self_emp_not_inc, 12th, Other_relative, Other, Female, Cuba,35<x<53,21174<x<274186,x<1,50<x<74,1
951, Federal_gov, 5th_6th, Other_relative, Black, Male, England,35<x<53,274186<x<527198,x>12,25<x<50,1
952, Private, 12th, Wife, Black, Female, Laos,35<x<53,274186<x<527198,x>12,1<x<25,1
953, Private, 5th_6th, Wife, Black, Female, Columbia,17<x<35,21174<x<274186,x>12,25<x<50,1
954, Federal_gov, Doctorate, Wife, White, Female, Columbia,35<x<53,21174<x<274186,1<x<4,25<x<50,1
955, State_gov, 10th, Wife, Black, Male, Yugoslavia,17<x<35,21174<x<274186,1<x<4,25<x<50,1
956, State_gov, Masters, Husband, White, Male, Laos,17<x<35,21174<x<274186,8<x<12,1<x<25,1
957, Self_emp_inc, Preschool, Unmarried, Asian_Pac_Islander, Male, South,35<x<53,21174<x<274186,x>12,50<x<74,1
958, Self_emp_not_inc, 9th, Not_in_family, Asian_Pac_Islander, Male, Mexico,35<x<53,274186<x<527198,x>12,x>74,1
959, State_gov, Preschool, Not_in_family, White, Female, United_States,x>71,21174<x<274186,x>12,1<x<25,1
960, State_gov, 5th_6th, Husband, White, Male, Laos,35<x<53,21174<x<274186,8<x<12,1<x<25,1
961, Federal_gov, Bachelors, Own_child, White, Female, Laos,17<x<35,21174<x<274186,4<x<8,50<x<74,1
962, Self_emp_inc, 7th_8th, Not_in_family, Amer_Indian_Eskimo, Male, Cambodia,35<x<53,21174<x<274186,x>12,50<x<74,1
963, Federal_gov, 11th, Own_child, Other, Male, Canada,53<x<71,21174<x<274186,8<x<12,1<x<25,1
964, Private, 7th_8th, Own_child, Black, Female, England,35<x<53,274186<x<527198,1<x<4,25<x<50,1
965, Local_gov, 10th, Wife, White, Female, Honduras,53<x<71,21174<x<274186,8<x<12,1<x<25,1
966, Federal_gov, Prof_school, Other_relative, Asian_Pac_Islander, Male, El_Salvador,17<x<35,21174<x<274186,8<x<12,25<x<50,1
967, Self_emp_not_inc, 9th, Own_child, Other, Male, El_Salvador,17<x<35,21174<x<274186,x<1,25<x<50,1
968, State_gov, Some_college, Husband, Other, Male, Yugoslavia,35<x<53,21174<x<274186,x<1,25<x<50,1
969, Federal_gov, Preschool, Unmarried, Black, Male, Taiwan,35<x<53,21174<x<274186,1<x<4,25<x<50,1
970, State_gov, 12th, Husband, Other, Female, England,35<x<53,274186<x<527198,x>12,1<x<25,1
971, Self_emp_inc, 9th, Own_child, White, Male, Mexico,35<x<53,21174<x<274186,4<x<8,25<x<50,1
972, Federal_gov, Some_college, Not_in_family, Asian_Pac_Islander, Male, Columbia,53<x<71,21174<x<274186,1<x<4,50<x<74,1
973, Federal_gov, 5th_6th, Other_relative, Asian_Pac_Islander, Female, Ecuador,17<x<35,274186<x<527198,x>12,25<x<50,1
974, Self_emp_not_inc, Doctorate, Other_relative, Other, Female, Yugoslavia,17<x<35,21174<x<274186,x>12,1<x<25,1
975, Private, 1st_4th, Unmarried, Amer_Indian_Eskimo, Male, Portugal,35<x<53,274186<x<527198,x>12,25<x<50,1
976, Federal_gov, 7th_8th, Not_in_family, Black, Female, Poland,35<x<53,21174<x<274186,8<x<12,25<x<50,1
977, Self_emp_inc, Prof_school, Other_relative, Other, Female, Japan,x>71,21174<x<274186,1<x<4,50<x<74,1
978, State_gov, Assoc_voc, Wife, Black, Female, Guatemala,17<x<35,21174<x<274186,8<x<12,25<x<50,1
979, Self_emp_not_inc, Bachelors, Husband, Black, Male, Japan,17<x<35,21174<x<274186,x>12,25<x<50,1
980, Self_emp_inc, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Puerto_Rico,x>71,21174<x<274186,x>12,1<x<25,1
981, Local_gov, Assoc_voc, Other_relative, Other, Female, China,35<x<53,21174<x<274186,1<x<4,50<x<74,1
982, Private, Masters, Own_child, White, Female, Japan,53<x<71,21174<x<274186,4<x<8,1<x<25,1
983, Federal_gov, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Japan,53<x<71,21174<x<274186,4<x<8,50<x<74,1
984, Private, 5th_6th, Wife, Black, Male, Taiwan,17<x<35,274186<x<527198,4<x<8,1<x<25,1
985, Self_emp_not_inc, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, Canada,35<x<53,21174<x<274186,4<x<8,25<x<50,1
