age,workclass,fnlwgt,education,marital-status,race,sex,hours-per-week,country,class
32,Private,90969,11,Married-civ-spouse,White,Male,45,US,1
26,Private,149734,9,Separated,Black,Female,40,US,0
42,Private,52849,10,Married-civ-spouse,White,Male,40,US,0
39,Self-emp-not-inc,106347,10,Divorced,White,Male,47,US,0
48,Private,199735,13,Divorced,White,Female,44,non-US,0
24,Private,488541,10,Never-married,Black,Female,35,US,0
46,Private,403911,11,Married-civ-spouse,Black,Male,40,US,1
53,Private,172991,10,Married-civ-spouse,White,Male,25,US,0
36,Federal-gov,210945,10,Married-civ-spouse,White,Male,70,US,0
34,Private,157446,9,Divorced,White,Male,45,US,0
25,Private,109390,9,Never-married,White,Male,70,US,0
33,Private,134886,10,Never-married,White,Female,30,US,1
45,Private,144579,13,Married-civ-spouse,White,Male,40,US,1
31,Federal-gov,203488,12,Never-married,White,Male,40,US,0
21,Private,202871,9,Never-married,White,Male,20,US,0
33,Private,175412,5,Divorced,White,Male,55,US,0
44,Private,336906,10,Divorced,White,Female,40,US,0
34,Private,177596,11,Married-civ-spouse,White,Female,40,non-US,1
30,Private,79448,10,Divorced,White,Female,10,US,0
32,Local-gov,191731,10,Never-married,Black,Female,40,US,0
29,Private,133937,13,Married-civ-spouse,White,Male,40,US,1
20,Private,219211,10,Never-married,White,Male,20,US,0
35,State-gov,94529,9,Divorced,White,Female,40,US,0
35,Private,247547,9,Separated,Black,Female,40,US,0
29,Private,29361,9,Never-married,White,Female,38,US,0
21,Private,166851,9,Never-married,White,Male,40,US,0
43,Federal-gov,197069,13,Married-civ-spouse,White,Male,40,non-US,1
33,Private,153588,9,Married-civ-spouse,White,Male,40,US,0
61,Federal-gov,151369,15,Married-civ-spouse,White,Male,50,US,1
42,Private,174112,14,Never-married,White,Female,40,US,0
33,Private,520033,8,Married-civ-spouse,White,Female,40,US,0
35,State-gov,194828,10,Never-married,Black,Female,40,US,0
22,Private,126613,10,Never-married,White,Female,20,US,0
61,Private,26254,9,Divorced,White,Female,40,US,0
28,Private,54042,11,Never-married,White,Female,35,US,0
24,Private,67804,9,Never-married,Black,Male,40,US,0
58,Local-gov,53481,14,Never-married,White,Male,35,US,0
42,Private,412379,9,Married-civ-spouse,White,Male,40,US,0
56,Private,220187,10,Married-civ-spouse,White,Male,45,US,1
25,Private,268222,9,Separated,Black,Female,40,US,0
59,Private,99131,9,Married-civ-spouse,White,Female,40,US,0
65,Self-emp-not-inc,115498,13,Married-civ-spouse,White,Male,10,US,0
57,Private,317847,14,Divorced,White,Male,50,US,1
36,Private,98389,12,Married-civ-spouse,White,Male,44,US,1
42,Private,173704,10,Married-civ-spouse,White,Male,50,US,1
18,Private,115443,7,Married-civ-spouse,White,Male,40,US,0
28,Private,65078,9,Married-civ-spouse,White,Male,40,US,1
20,Private,24896,9,Married-civ-spouse,White,Female,20,US,0
19,Private,184710,10,Never-married,White,Male,30,US,0
28,Private,410450,13,Divorced,White,Female,48,non-US,1
37,Private,83893,11,Married-civ-spouse,White,Male,40,US,0
23,Private,113309,10,Never-married,White,Male,40,US,0
60,Private,160625,10,Divorced,White,Male,47,US,0
17,Local-gov,340043,8,Never-married,White,Female,12,US,0
37,Local-gov,48976,13,Never-married,White,Female,45,US,0
29,State-gov,243875,11,Divorced,White,Male,40,US,0
34,Private,554206,9,Separated,Black,Male,20,US,0
37,Self-emp-not-inc,205359,10,Married-civ-spouse,White,Female,15,US,0
47,State-gov,167281,13,Married-civ-spouse,White,Male,40,US,0
22,Private,35663,9,Never-married,White,Female,40,US,0
61,Private,357437,9,Married-civ-spouse,White,Male,40,US,0
57,Private,390856,3,Married-civ-spouse,White,Male,45,non-US,0
33,Federal-gov,331615,16,Married-civ-spouse,White,Male,40,US,1
54,Private,202415,9,Married-civ-spouse,White,Male,40,US,1
40,Private,180032,14,Never-married,White,Female,40,US,0
40,Private,77247,8,Married-civ-spouse,White,Male,50,US,1
40,Local-gov,101795,9,Never-married,White,Male,42,US,0
35,Private,272019,7,Married-civ-spouse,White,Male,40,US,0
32,Private,198068,7,Never-married,White,Male,40,US,0
49,Self-emp-not-inc,199326,10,Married-civ-spouse,White,Male,50,US,0
31,Private,178841,9,Never-married,White,Female,40,US,0
58,Private,136951,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,non-US,0
26,Self-emp-inc,109240,13,Never-married,White,Male,50,US,0
35,Self-emp-not-inc,128876,4,Married-civ-spouse,White,Male,40,US,0
25,Private,103358,10,Never-married,White,Male,40,non-US,0
43,Private,354408,8,Married-civ-spouse,Black,Male,40,US,0
32,Private,206051,10,Never-married,White,Male,35,US,0
45,Private,155659,13,Married-civ-spouse,White,Male,60,US,1
48,Private,143299,9,Never-married,Black,Male,40,US,0
31,Private,252210,3,Never-married,White,Male,40,non-US,0
28,Private,398918,9,Never-married,White,Male,40,US,0
50,Self-emp-not-inc,240612,13,Divorced,White,Female,60,US,0
22,Private,429346,9,Never-married,Black,Male,40,US,0
19,Private,123718,10,Never-married,White,Female,20,US,0
38,Private,455379,13,Married-civ-spouse,White,Male,63,US,1
23,Private,376416,9,Never-married,White,Male,40,US,0
24,Self-emp-inc,234663,13,Never-married,White,Male,40,US,0
26,Private,282142,11,Married-civ-spouse,White,Female,40,US,0
45,State-gov,208049,9,Divorced,White,Female,40,US,0
88,Private,68539,10,Divorced,White,Female,40,US,0
19,Private,126501,7,Never-married,Amer-Indian-Eskimo,Female,15,non-US,0
24,Private,186452,9,Never-married,White,Male,50,US,0
48,Private,165267,6,Married-civ-spouse,Black,Male,40,US,0
46,Private,124733,10,Married-civ-spouse,Asian-Pac-Islander,Male,40,non-US,0
31,Self-emp-inc,149726,9,Married-civ-spouse,White,Male,50,US,0
58,Private,41374,9,Widowed,Amer-Indian-Eskimo,Male,40,US,0
35,Local-gov,329759,9,Married-civ-spouse,White,Male,40,US,0
36,Private,212433,9,Never-married,Black,Male,40,US,0
36,Private,185099,15,Married-civ-spouse,White,Male,55,US,1
47,Local-gov,126754,14,Married-civ-spouse,White,Male,40,US,1
30,Private,118056,10,Married-spouse-absent,White,Female,45,US,0
30,Local-gov,200892,14,Married-civ-spouse,White,Male,40,US,0
30,Self-emp-inc,84119,13,Never-married,White,Male,43,US,0
23,Local-gov,197918,10,Never-married,White,Male,40,US,1
41,Self-emp-not-inc,150533,15,Married-civ-spouse,White,Male,50,US,1
52,Private,443742,10,Divorced,White,Male,60,US,0
27,Private,104423,12,Never-married,White,Male,40,US,0
59,Private,169133,9,Married-civ-spouse,White,Male,45,US,0
21,Private,185551,9,Never-married,White,Female,36,US,0
60,Private,174486,9,Widowed,White,Female,40,US,0
69,State-gov,50468,15,Married-civ-spouse,White,Male,34,US,1
24,Private,196943,9,Never-married,White,Male,40,US,0
19,Private,120691,9,Never-married,Black,Male,25,US,0
60,State-gov,198815,12,Married-civ-spouse,White,Male,20,non-US,0
64,Private,22186,10,Widowed,White,Female,35,US,0
39,Self-emp-inc,188069,11,Married-civ-spouse,White,Male,60,US,1
51,Private,233149,12,Married-civ-spouse,White,Male,45,US,1
51,Private,138358,6,Divorced,Black,Female,35,US,0
25,Private,338013,10,Divorced,White,Female,40,US,0
37,Private,166339,10,Divorced,White,Female,40,US,0
74,Self-emp-not-inc,392886,9,Widowed,White,Female,14,US,0
26,State-gov,141838,13,Married-civ-spouse,Black,Male,40,US,1
23,Private,520759,9,Never-married,Black,Male,30,US,0
57,Self-emp-inc,37345,15,Married-civ-spouse,White,Male,36,US,1
20,Private,387779,7,Never-married,White,Male,15,US,0
37,Private,201531,9,Married-civ-spouse,White,Male,40,US,0
46,Private,123598,13,Married-civ-spouse,White,Male,40,US,0
39,Private,380614,10,Divorced,White,Female,45,US,1
40,Private,83859,9,Widowed,White,Female,30,US,0
50,State-gov,24790,9,Married-civ-spouse,White,Male,40,US,0
25,Private,266820,1,Never-married,White,Male,35,non-US,0
44,Private,85440,9,Married-civ-spouse,White,Male,45,US,0
41,Private,421837,9,Married-civ-spouse,White,Male,40,US,0
30,Self-emp-not-inc,404062,9,Married-civ-spouse,White,Male,15,US,1
38,Private,224566,11,Married-civ-spouse,White,Male,50,US,0
54,Private,294991,6,Married-civ-spouse,White,Male,40,US,0
40,Federal-gov,189610,9,Divorced,Black,Female,52,US,0
37,Private,219141,7,Married-civ-spouse,Black,Male,40,US,1
46,Federal-gov,20956,13,Married-civ-spouse,White,Male,40,US,1
38,Private,70995,9,Divorced,White,Male,45,US,0
20,Private,215232,10,Never-married,White,Female,10,US,0
35,Private,56201,10,Married-civ-spouse,White,Male,40,non-US,0
62,Private,98076,13,Married-civ-spouse,White,Male,40,US,1
34,Private,351810,13,Never-married,White,Female,45,non-US,0
56,Self-emp-not-inc,144351,9,Married-civ-spouse,White,Male,90,US,0
30,State-gov,137613,14,Married-civ-spouse,Asian-Pac-Islander,Male,20,non-US,0
17,Private,54257,7,Never-married,White,Female,20,US,0
18,Self-emp-not-inc,230373,7,Never-married,White,Female,4,US,0
35,Private,98389,7,Married-civ-spouse,White,Male,40,US,0
21,Private,184135,9,Never-married,Black,Male,1,US,0
46,Self-emp-not-inc,140121,9,Divorced,White,Male,50,US,0
33,Self-emp-not-inc,24504,10,Married-civ-spouse,White,Male,60,US,0
27,Private,129528,10,Never-married,White,Female,40,US,0
36,Private,415578,10,Married-civ-spouse,White,Male,40,US,1
42,Private,97142,4,Married-civ-spouse,White,Male,40,US,0
35,Private,201328,9,Married-civ-spouse,White,Male,50,US,0
25,Private,256620,13,Separated,White,Male,40,US,0
47,Federal-gov,96854,13,Married-civ-spouse,White,Male,40,US,1
44,State-gov,141858,15,Married-civ-spouse,White,Male,75,US,1
51,Federal-gov,20795,9,Married-civ-spouse,White,Male,40,US,1
53,Private,95519,9,Married-civ-spouse,White,Male,42,US,1
47,Private,112791,9,Married-civ-spouse,White,Male,40,US,0
20,Private,291407,7,Never-married,Black,Male,40,US,0
32,Private,239659,10,Separated,Black,Female,70,US,0
28,Private,183151,9,Married-civ-spouse,White,Male,50,US,0
52,Private,143807,9,Divorced,White,Female,40,US,0
35,Private,186934,14,Separated,White,Male,40,US,1
30,Private,170065,10,Married-civ-spouse,White,Male,40,US,0
33,Private,108328,10,Never-married,White,Female,50,US,0
21,Private,204596,10,Never-married,White,Female,20,US,0
56,Private,193453,13,Married-civ-spouse,White,Male,65,US,1
45,Private,148995,13,Married-civ-spouse,White,Male,40,US,1
20,Private,85041,10,Never-married,White,Female,20,US,0
62,Local-gov,140851,9,Married-civ-spouse,White,Male,40,US,1
24,Private,196280,13,Never-married,White,Female,30,US,0
52,Federal-gov,38973,13,Separated,Black,Female,40,US,0
23,Private,39182,9,Married-civ-spouse,White,Male,40,US,0
36,Private,198841,14,Married-civ-spouse,White,Male,40,US,1
40,Private,694812,10,Never-married,White,Male,40,US,0
30,Private,247444,10,Married-civ-spouse,White,Male,40,non-US,0
41,Private,294270,5,Married-civ-spouse,White,Male,35,US,0
59,Private,195820,9,Married-civ-spouse,White,Male,40,US,1
27,Private,329426,14,Never-married,White,Male,37,US,0
41,Private,116103,10,Never-married,White,Male,50,US,0
27,Private,206903,13,Never-married,White,Male,35,US,0
50,Private,217577,9,Widowed,White,Female,40,US,0
29,Private,337693,3,Never-married,White,Female,40,non-US,0
38,Private,204501,13,Married-civ-spouse,White,Male,55,US,1
30,Private,169186,9,Never-married,White,Male,60,US,0
48,Private,109421,13,Married-civ-spouse,White,Male,55,US,0
39,Local-gov,267893,12,Married-civ-spouse,Black,Male,40,US,1
40,Private,200479,11,Married-civ-spouse,White,Male,40,US,0
27,Local-gov,221317,7,Married-civ-spouse,White,Male,40,non-US,0
59,Self-emp-not-inc,132925,14,Married-civ-spouse,White,Male,40,US,1
34,Private,170769,9,Married-civ-spouse,White,Male,50,US,1
47,Self-emp-inc,186410,15,Never-married,White,Male,60,US,1
64,Self-emp-inc,307786,2,Married-civ-spouse,White,Male,20,US,0
29,Private,380560,5,Married-civ-spouse,White,Male,40,non-US,0
38,Local-gov,147258,9,Never-married,White,Male,40,US,0
42,Private,212894,13,Married-civ-spouse,White,Male,40,US,1
49,Private,124356,13,Married-civ-spouse,White,Male,60,US,1
53,Private,98791,10,Married-civ-spouse,White,Male,40,US,0
35,Private,216473,10,Married-civ-spouse,White,Male,50,US,1
38,Private,107303,9,Married-civ-spouse,White,Male,40,US,0
36,Private,152744,13,Divorced,Asian-Pac-Islander,Female,40,non-US,0
34,Self-emp-not-inc,100079,13,Married-civ-spouse,Asian-Pac-Islander,Male,55,non-US,0
24,Private,117779,13,Never-married,White,Male,10,non-US,0
23,Private,197613,10,Never-married,White,Female,40,US,0
21,Private,411068,10,Never-married,White,Female,35,US,0
47,Private,192984,10,Widowed,White,Female,40,US,0
59,Private,66356,4,Never-married,White,Male,40,US,0
33,Federal-gov,137184,12,Divorced,White,Male,50,US,1
63,Self-emp-not-inc,231105,10,Married-civ-spouse,White,Male,35,US,1
18,Local-gov,146586,9,Never-married,White,Male,60,US,0
32,Private,32406,13,Never-married,White,Female,50,US,0
19,Private,206777,9,Never-married,White,Male,40,US,0
27,Local-gov,133495,9,Never-married,White,Male,40,US,0
40,Private,34722,10,Divorced,White,Male,48,US,1
38,Self-emp-not-inc,133299,12,Married-civ-spouse,White,Male,40,US,0
20,Private,24967,9,Never-married,White,Male,47,US,0
35,Self-emp-not-inc,171968,9,Separated,White,Male,70,US,0
22,Private,412156,10,Never-married,White,Female,40,US,0
40,Private,51290,14,Married-civ-spouse,White,Male,50,US,1
34,Private,198265,10,Married-civ-spouse,White,Male,40,US,1
23,Private,293565,6,Never-married,White,Male,40,US,0
26,Private,226288,13,Never-married,White,Male,40,US,0
53,Self-emp-inc,110445,10,Married-civ-spouse,White,Male,60,US,0
34,Private,160634,10,Married-civ-spouse,White,Male,40,US,1
39,Private,174242,9,Married-civ-spouse,White,Male,40,US,0
25,Private,390316,5,Married-civ-spouse,White,Male,40,non-US,0
18,Private,298860,7,Never-married,White,Male,20,US,0
65,Private,171584,13,Never-married,White,Male,40,US,0
49,Self-emp-not-inc,232664,13,Never-married,White,Female,40,US,0
64,Private,63676,6,Married-civ-spouse,Black,Male,40,US,0
68,Private,170376,13,Married-civ-spouse,White,Male,40,US,1
56,Self-emp-not-inc,175964,10,Divorced,White,Female,40,US,0
68,Federal-gov,422013,9,Divorced,White,Female,40,US,0
35,Private,105813,13,Married-civ-spouse,White,Male,48,US,1
50,Federal-gov,306707,9,Never-married,Black,Female,12,US,0
45,Private,177543,9,Divorced,White,Female,28,US,0
43,Private,320277,13,Married-civ-spouse,White,Male,40,US,0
39,Private,129495,10,Separated,Black,Female,40,US,0
37,Private,257042,9,Divorced,White,Male,40,US,0
45,Private,275995,13,Married-civ-spouse,White,Male,50,US,1
36,Private,280440,12,Never-married,White,Female,45,US,0
26,Private,371556,10,Never-married,White,Female,40,US,0
36,Private,408229,13,Never-married,White,Female,32,US,0
47,Private,149337,13,Never-married,White,Male,60,US,0
34,Private,209297,9,Never-married,Black,Male,40,US,0
53,Private,355802,10,Widowed,White,Female,30,US,0
32,Private,165949,13,Divorced,White,Female,42,US,0
44,Self-emp-not-inc,112507,3,Married-civ-spouse,White,Male,40,US,0
25,Private,462869,9,Never-married,White,Male,40,non-US,0
35,Private,413648,3,Never-married,White,Male,36,US,0
34,Private,29235,12,Divorced,White,Female,40,US,0
42,Private,149823,10,Married-civ-spouse,White,Male,40,US,0
47,Private,39530,9,Divorced,White,Female,4,US,0
23,Private,197387,9,Never-married,White,Male,37,non-US,0
56,Local-gov,255406,9,Divorced,White,Female,40,US,0
50,Private,43764,16,Married-civ-spouse,White,Male,50,US,1
38,Private,168322,9,Married-civ-spouse,White,Male,60,US,0
46,Private,278322,11,Married-civ-spouse,White,Male,40,US,1
47,Private,115813,12,Separated,White,Female,57,US,0
38,Self-emp-not-inc,184456,9,Married-civ-spouse,White,Male,80,non-US,0
42,Private,289636,9,Married-civ-spouse,White,Male,46,US,0
48,Private,101684,9,Married-civ-spouse,White,Male,40,US,0
27,Private,133425,9,Never-married,White,Female,50,US,0
40,Private,349405,11,Married-civ-spouse,White,Female,36,US,0
53,Private,124076,16,Married-civ-spouse,White,Female,37,US,1
75,Self-emp-not-inc,165968,11,Widowed,White,Female,30,US,0
39,Private,185099,13,Married-civ-spouse,White,Male,48,US,1
46,Federal-gov,268281,12,Divorced,White,Female,40,US,0
51,Private,154949,9,Widowed,Black,Female,40,US,0
34,Private,176711,9,Divorced,White,Male,40,US,0
23,Private,165064,10,Married-civ-spouse,White,Male,40,US,0
32,Private,213750,11,Never-married,White,Male,45,US,0
45,Self-emp-not-inc,77132,10,Never-married,White,Male,55,US,0
21,Private,109667,10,Never-married,White,Male,40,US,0
36,Private,162164,9,Married-civ-spouse,White,Male,44,US,0
40,Private,219591,6,Married-civ-spouse,White,Male,50,US,0
68,Private,236943,5,Divorced,Black,Male,20,US,0
40,Private,89226,13,Married-civ-spouse,White,Male,40,US,1
20,Private,124751,10,Never-married,White,Female,24,US,0
48,Local-gov,144122,14,Divorced,White,Female,40,US,1
27,Private,98769,13,Never-married,White,Male,45,US,0
57,Federal-gov,170066,11,Never-married,White,Male,40,US,0
54,Self-emp-inc,162439,9,Married-civ-spouse,White,Male,98,US,1
47,Private,22900,9,Divorced,White,Female,40,US,0
30,Local-gov,102130,10,Married-civ-spouse,White,Male,40,US,0
35,Private,381583,10,Married-civ-spouse,Other,Male,45,US,1
56,Local-gov,198277,8,Never-married,White,Male,40,US,0
20,Private,243178,9,Never-married,White,Male,28,US,0
38,Local-gov,177305,13,Married-civ-spouse,White,Male,38,US,0
19,Private,167149,10,Never-married,White,Female,25,US,0
31,Private,382368,10,Never-married,White,Male,40,non-US,0
44,Local-gov,277144,13,Never-married,White,Male,60,US,0
21,State-gov,145651,10,Never-married,Black,Female,12,US,0
41,Private,171351,10,Married-civ-spouse,White,Male,40,US,0
18,Private,265099,7,Never-married,White,Female,16,US,0
23,Private,105617,5,Never-married,White,Male,40,US,0
37,Local-gov,217689,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,32,US,0
43,Self-emp-not-inc,73883,13,Divorced,White,Male,45,US,0
31,Private,339482,2,Married-civ-spouse,White,Male,40,non-US,0
40,Private,326232,10,Divorced,White,Male,40,US,1
27,Private,106316,15,Divorced,White,Female,12,US,0
64,Local-gov,198728,10,Never-married,White,Male,40,US,0
31,Federal-gov,126501,11,Never-married,White,Male,40,US,0
48,Private,233802,14,Married-civ-spouse,Black,Male,45,US,0
37,Self-emp-not-inc,204501,13,Married-civ-spouse,White,Male,20,non-US,1
28,Private,208249,10,Divorced,White,Male,24,US,0
42,Private,188693,10,Married-civ-spouse,White,Male,40,US,0
60,Self-emp-inc,93272,4,Married-civ-spouse,White,Male,60,US,0
17,Private,159299,7,Never-married,White,Female,20,US,0
46,Private,35136,6,Divorced,Black,Male,40,US,0
18,Private,139576,9,Never-married,White,Female,40,US,0
22,Private,252355,9,Never-married,White,Male,27,US,0
44,Self-emp-not-inc,83812,13,Divorced,White,Male,60,US,0
36,Private,89718,9,Married-civ-spouse,White,Male,40,US,0
65,Private,222810,11,Divorced,White,Female,40,US,0
26,Private,456618,9,Never-married,White,Male,40,non-US,0
21,Private,296158,6,Married-civ-spouse,White,Male,25,US,0
41,Private,162140,9,Divorced,White,Male,40,US,0
28,Private,36601,10,Never-married,White,Female,35,US,0
27,Private,195337,10,Never-married,White,Female,40,US,0
19,State-gov,282721,10,Never-married,Black,Male,12,US,0
40,Private,206049,10,Married-civ-spouse,White,Male,40,US,0
19,Private,223392,9,Never-married,White,Male,15,US,0
