id,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,age,duration,campaign,pdays,previous,euribor3m,class
935,services,divorced,illiterate,no,no,no,telephone,sep,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,1<x<14,x>749,x<0,x>3.634,no
936,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,x<1,0<x<249,3<x<5,1.634<x<2.634,no
937,blue-collar,married,basic.9y,no,yes,yes,cellular,oct,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,x<1,0<x<249,x<0,1.634<x<2.634,no
938,unemployed,married,basic.9y,no,yes,no,cellular,sep,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,x<1,x>749,0<x<1,1.634<x<2.634,no
939,retired,married,basic.9y,no,yes,no,cellular,dec,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,1<x<14,x<0,0<x<1,0.634<x<1.634,no
940,management,single,university.degree,no,yes,no,cellular,oct,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x>749,0<x<1,1.634<x<2.634,no
941,services,single,university.degree,no,no,yes,cellular,dec,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,1229<x<2459,x<1,x<0,3<x<5,x>3.634,no
942,technician,single,basic.4y,no,no,no,cellular,may,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,0<x<249,1<x<3,1.634<x<2.634,no
943,technician,married,university.degree,no,yes,yes,cellular,jul,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,0<x<1229,x<1,0<x<249,0<x<1,1.634<x<2.634,no
944,retired,single,high.school,no,no,no,cellular,dec,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,x<0,x<0,0.634<x<1.634,yes
945,self-employed,divorced,university.degree,no,yes,no,cellular,jun,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,1<x<14,0<x<249,x<0,1.634<x<2.634,no
946,services,divorced,high.school,no,yes,yes,telephone,sep,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,1<x<14,x>749,0<x<1,x>3.634,no
947,management,married,university.degree,no,yes,yes,telephone,apr,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x<0,1<x<3,x>3.634,no
948,admin.,single,high.school,no,no,yes,telephone,jun,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,x>749,x<0,1.634<x<2.634,no
949,management,divorced,basic.9y,no,yes,yes,telephone,jul,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,1<x<14,0<x<249,0<x<1,x>3.634,no
950,housemaid,single,professional.course,no,no,no,telephone,may,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x<0,1<x<3,x>3.634,no
951,student,divorced,high.school,no,yes,yes,telephone,nov,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,0<x<249,1<x<3,0.634<x<1.634,no
952,unemployed,married,basic.6y,no,yes,yes,telephone,nov,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,0<x<249,x<0,1.634<x<2.634,no
953,unemployed,single,high.school,no,no,yes,telephone,dec,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,x<0,1<x<3,0.634<x<1.634,no
954,self-employed,married,illiterate,no,no,yes,telephone,mar,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,1<x<14,x<0,x<0,0.634<x<1.634,no
955,entrepreneur,divorced,basic.6y,no,yes,no,telephone,may,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,x<0,3<x<5,x>3.634,no
956,retired,single,university.degree,no,yes,no,cellular,jun,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,1<x<14,x<0,3<x<5,1.634<x<2.634,no
957,services,married,professional.course,no,yes,no,cellular,jul,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,1<x<14,x<0,3<x<5,x>3.634,no
958,student,married,university.degree,no,no,yes,cellular,nov,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,x>749,3<x<5,1.634<x<2.634,no
959,self-employed,married,basic.4y,no,yes,no,telephone,dec,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x<0,x<0,1.634<x<2.634,no
960,student,single,basic.4y,no,no,yes,cellular,nov,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,1<x<14,0<x<249,1<x<3,1.634<x<2.634,no
961,blue-collar,single,basic.6y,no,yes,no,cellular,oct,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,1<x<14,x>749,3<x<5,1.634<x<2.634,no
962,management,single,university.degree,no,no,yes,cellular,may,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,x>749,1<x<3,0.634<x<1.634,no
963,student,single,illiterate,no,yes,yes,telephone,nov,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,x<1,x>749,0<x<1,1.634<x<2.634,no
964,housemaid,married,illiterate,no,yes,yes,cellular,oct,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,1<x<14,0<x<249,x<0,x>3.634,no
965,housemaid,married,high.school,no,yes,no,cellular,sep,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,x<1,0<x<249,x<0,1.634<x<2.634,no
966,management,married,high.school,no,no,no,telephone,jul,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,x<1,0<x<249,0<x<1,x>3.634,no
967,admin.,divorced,high.school,no,no,yes,cellular,apr,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x>749,x<0,0.634<x<1.634,no
968,retired,divorced,basic.4y,no,no,no,telephone,mar,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,0<x<249,x<0,0.634<x<1.634,no
969,student,married,basic.4y,no,yes,no,cellular,dec,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,x>749,3<x<5,1.634<x<2.634,yes
970,admin.,divorced,basic.9y,no,no,yes,cellular,jul,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,x<1,x<0,x<0,1.634<x<2.634,no
971,student,divorced,illiterate,no,no,yes,telephone,may,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,1<x<14,0<x<249,0<x<1,1.634<x<2.634,no
972,management,single,illiterate,no,yes,yes,cellular,apr,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,0<x<1229,x<1,x>749,x<0,0.634<x<1.634,no
973,entrepreneur,single,professional.course,no,yes,no,telephone,may,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,0<x<249,x<0,1.634<x<2.634,no
974,services,married,basic.4y,no,no,yes,cellular,may,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,0<x<249,x<0,1.634<x<2.634,no
975,blue-collar,single,high.school,no,no,no,telephone,apr,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x<0,1<x<3,0.634<x<1.634,no
976,technician,single,basic.4y,no,yes,no,cellular,jul,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,x<1,x<0,0<x<1,1.634<x<2.634,no
977,entrepreneur,single,basic.4y,no,yes,yes,cellular,sep,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,x<1,0<x<249,0<x<1,0.634<x<1.634,no
978,services,single,professional.course,no,no,yes,cellular,nov,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,1229<x<2459,x<1,0<x<249,1<x<3,0.634<x<1.634,no
979,self-employed,married,university.degree,no,yes,no,cellular,sep,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,x<0,3<x<5,x>3.634,no
980,management,single,basic.4y,no,yes,yes,telephone,dec,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,x<1,x<0,0<x<1,0.634<x<1.634,no
981,technician,single,illiterate,no,no,no,cellular,aug,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,x<1,0<x<249,3<x<5,x>3.634,no
982,unemployed,married,university.degree,no,yes,yes,cellular,oct,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,x<0,x<0,x>3.634,no
983,technician,single,basic.4y,no,no,no,telephone,mar,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x>749,0<x<1,0.634<x<1.634,no
984,blue-collar,divorced,illiterate,no,no,yes,telephone,aug,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x>749,0<x<1,x>3.634,no
985,housemaid,divorced,university.degree,no,yes,no,telephone,apr,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,x<1,x>749,x<0,x>3.634,no
986,blue-collar,married,professional.course,no,yes,yes,cellular,jun,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,1<x<14,0<x<249,x<0,0.634<x<1.634,no
987,management,divorced,illiterate,no,yes,no,telephone,jul,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,1<x<14,x<0,0<x<1,x>3.634,no
988,student,divorced,basic.4y,no,no,yes,telephone,apr,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,1<x<14,0<x<249,0<x<1,1.634<x<2.634,no
989,retired,married,basic.6y,no,no,no,telephone,nov,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,1<x<14,x>749,1<x<3,1.634<x<2.634,no
990,management,divorced,basic.4y,no,yes,yes,cellular,jul,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,1<x<14,x>749,1<x<3,0.634<x<1.634,no
991,management,married,professional.course,no,yes,yes,telephone,may,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,1<x<14,0<x<249,0<x<1,0.634<x<1.634,no
992,housemaid,married,illiterate,no,yes,no,telephone,may,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,x>749,3<x<5,x>3.634,no
993,blue-collar,single,university.degree,no,yes,yes,cellular,oct,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,x<1,x>749,1<x<3,0.634<x<1.634,no
994,management,married,high.school,no,no,no,telephone,may,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,1<x<14,x<0,x<0,0.634<x<1.634,no
995,housemaid,single,basic.9y,no,no,yes,cellular,sep,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,1<x<14,x>749,0<x<1,0.634<x<1.634,no
996,self-employed,married,university.degree,no,yes,yes,cellular,may,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,x<0,0<x<1,1.634<x<2.634,no
997,retired,married,basic.4y,no,no,no,telephone,oct,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,x<1,0<x<249,1<x<3,x>3.634,no
998,admin.,single,illiterate,no,yes,yes,telephone,may,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,1<x<14,x<0,3<x<5,0.634<x<1.634,no
999,entrepreneur,divorced,high.school,no,no,no,telephone,apr,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,1229<x<2459,x<1,x<0,x<0,x>3.634,no
